Minutes, Seconds, Cell Alive, Maximum Cell Count, Cells Died, Cells Died by Swelling, Cells Died by Lack of ATP, Cells Died by Lack of ATP that were Splitting, Cells Died in the last 30 Seconds, Cells Died in the last 30 Seconds (Swelling), Cells Died in the last 30 Seconds (ATP), Cells Died in the last 30 Seconds (ATP & Splitting), Cells Created, Cells Created in the last 30 Seconds, Average Cell Lifetime(in seconds), Cell Lifetime Standard Deviation, Average Cell Size, Cell Size Standard Deviation, Average Cell Length, Cell Length Standard Deviation, Flagellum Absolute, Flagellum Percent, Membrane Absolute, Membrane Percent, Energy Manager Absolute, Energy Manager percent, Splitting Manager Absolute, Splitting Manager Percent, Total Food, Total Poison
570,44,767,957,41912,33732,8180,5181,31,22,9,6,42629,30,545.031738,1614.765137,8.840122,0.869362,6.025408,1.141772,2,0.002608,0,0.000000,361,0.470665,752,0.980443,346527.437500,0.000017
571,15,774,957,41944,33758,8186,5185,32,26,6,4,42668,39,542.051270,1610.730225,8.840100,0.864715,6.013695,1.147448,2,0.002584,0,0.000000,374,0.483204,759,0.980620,346532.125000,0.000009
571,46,778,957,41977,33785,8192,5186,33,27,6,1,42705,37,539.664185,1609.229370,8.821325,0.885637,6.006429,1.150599,2,0.002571,0,0.000000,377,0.484576,761,0.978149,346561.781250,0.000092
572,17,778,957,42007,33808,8199,5192,30,23,7,6,42735,30,541.992188,1611.325439,8.817941,0.885602,6.013199,1.140702,2,0.002571,0,0.000000,378,0.485861,761,0.978149,346509.750000,0.000016
572,48,771,957,42037,33836,8201,5194,30,28,2,2,42758,23,544.865906,1619.438599,8.809195,0.884577,6.037472,1.146782,2,0.002594,0,0.000000,375,0.486381,755,0.979248,346506.593750,0.000000
573,19,780,957,42060,33855,8205,5198,23,19,4,4,42790,32,546.969238,1612.602417,8.799171,0.888679,6.052780,1.144616,2,0.002564,0,0.000000,379,0.485897,762,0.976923,346539.500000,0.000133
573,50,785,957,42089,33879,8210,5199,29,24,5,1,42824,34,546.982056,1610.168213,8.794814,0.886924,6.062065,1.148011,2,0.002548,0,0.000000,379,0.482803,767,0.977070,346556.500000,0.000000
574,20,782,957,42123,33910,8213,5201,34,31,3,2,42855,31,545.332764,1615.166260,8.796046,0.888658,6.070289,1.142128,2,0.002558,0,0.000000,376,0.480818,765,0.978261,346536.406250,0.000044
574,51,778,957,42159,33941,8218,5204,36,31,5,3,42887,32,548.165955,1621.743774,8.813275,0.876817,6.017985,1.149950,2,0.002571,0,0.000000,380,0.488432,759,0.975578,346515.343750,0.009111
575,21,792,957,42184,33962,8222,5207,25,21,4,3,42926,39,544.926270,1610.540405,8.812878,0.868147,6.042437,1.161722,2,0.002525,0,0.000000,380,0.479798,772,0.974747,346474.343750,0.004728
575,52,799,957,42217,33986,8231,5214,33,24,9,7,42966,40,540.549377,1605.953857,8.815567,0.864344,6.038496,1.171818,3,0.003755,0,0.000000,386,0.483104,779,0.974969,346465.718750,0.002629
576,22,795,957,42251,34013,8238,5219,34,27,7,5,42996,30,546.218506,1612.047852,8.829645,0.855242,6.026324,1.171947,3,0.003774,0,0.000000,387,0.486792,775,0.974843,346518.906250,0.000003
576,52,797,957,42287,34049,8238,5219,36,36,0,0,43034,38,536.685669,1612.130859,8.813193,0.873989,6.033258,1.180186,2,0.002509,0,0.000000,390,0.489335,777,0.974906,346494.156250,0.005426
577,21,807,957,42316,34071,8245,5221,29,22,7,2,43073,39,536.495789,1604.933838,8.813444,0.875807,6.012610,1.176047,3,0.003717,0,0.000000,404,0.500620,787,0.975217,346450.312500,0.001972
577,51,805,957,42357,34109,8248,5223,41,38,3,2,43112,39,527.816284,1608.542480,8.794829,0.887518,6.034653,1.171045,3,0.003727,0,0.000000,394,0.489441,784,0.973913,346448.906250,0.000030
578,21,817,957,42387,34132,8255,5229,30,23,7,6,43154,42,527.593628,1599.924683,8.784072,0.894536,6.052629,1.181359,3,0.003672,0,0.000000,405,0.495716,796,0.974296,346421.000000,0.006673
578,50,805,957,42435,34167,8268,5236,48,35,13,7,43190,36,526.835266,1613.417969,8.807778,0.893558,6.037728,1.170902,3,0.003727,0,0.000000,400,0.496894,785,0.975155,346454.000000,0.000477
579,19,811,957,42466,34188,8278,5243,31,21,10,7,43227,37,533.341309,1610.162598,8.824848,0.868542,6.031561,1.159000,3,0.003699,0,0.000000,400,0.493218,790,0.974106,346489.937500,0.006445
579,49,811,957,42504,34212,8292,5252,38,24,14,9,43265,38,535.326355,1612.500366,8.837572,0.849434,6.042252,1.168676,4,0.004932,0,0.000000,398,0.490752,789,0.972873,346518.906250,0.001373
580,18,808,957,42536,34233,8303,5259,32,21,11,7,43294,29,542.578064,1616.980713,8.840361,0.852849,6.042435,1.156483,4,0.004950,0,0.000000,397,0.491337,784,0.970297,346580.187500,0.000091
580,48,795,957,42575,34257,8318,5269,39,24,15,10,43320,26,551.300537,1630.723877,8.860543,0.840336,6.039443,1.161024,4,0.005031,0,0.000000,391,0.491824,775,0.974843,346546.093750,0.000000
581,18,791,957,42616,34288,8328,5276,41,31,10,7,43357,37,545.469727,1636.271729,8.864900,0.849639,6.026878,1.161515,4,0.005057,0,0.000000,385,0.486726,773,0.977244,346540.812500,0.004877
581,48,774,957,42663,34318,8345,5288,47,30,17,12,43387,30,550.874512,1655.157227,8.855073,0.846138,6.027852,1.161481,5,0.006460,0,0.000000,376,0.485788,756,0.976744,346580.000000,0.000075
582,19,759,957,42700,34346,8354,5291,37,28,9,3,43409,22,559.488953,1672.374023,8.858741,0.841604,6.037198,1.154020,5,0.006588,0,0.000000,369,0.486166,742,0.977602,346591.000000,0.001009
582,51,759,957,42742,34378,8364,5299,42,32,10,8,43451,42,554.329529,1675.917480,8.870499,0.827518,6.046975,1.143335,5,0.006588,0,0.000000,370,0.487484,743,0.978920,346533.968750,0.011404
583,23,743,957,42787,34405,8382,5313,45,27,18,14,43480,29,562.309021,1695.957886,8.855919,0.849828,6.070203,1.153372,5,0.006729,0,0.000000,361,0.485868,728,0.979812,346199.875000,0.014527
583,54,738,957,42831,34434,8397,5328,44,29,15,15,43519,39,558.231567,1704.186035,8.858159,0.846625,6.064369,1.164286,7,0.009485,0,0.000000,353,0.478320,721,0.976965,346190.406250,0.006364
584,24,739,957,42873,34463,8410,5339,42,29,13,11,43562,43,551.555176,1706.935791,8.847090,0.863348,6.081319,1.160557,5,0.006766,0,0.000000,355,0.480379,721,0.975643,346240.218750,0.000244
584,53,730,957,42918,34491,8427,5347,45,28,17,8,43598,36,550.773926,1719.311523,8.844777,0.857606,6.083797,1.166368,5,0.006849,0,0.000000,346,0.473973,712,0.975342,346206.468750,0.016657
585,22,727,957,42959,34523,8436,5353,41,32,9,6,43636,38,546.840759,1726.203369,8.855039,0.859635,6.101771,1.144389,5,0.006878,0,0.000000,335,0.460798,710,0.976616,346246.375000,0.001062
585,52,728,957,42995,34547,8448,5361,36,24,12,8,43673,37,546.000793,1728.249268,8.861788,0.855398,6.093351,1.146144,4,0.005495,0,0.000000,342,0.469780,710,0.975275,346339.156250,0.000091
586,21,726,957,43031,34568,8463,5369,36,21,15,8,43707,34,549.685608,1733.364868,8.861373,0.862992,6.096545,1.145990,4,0.005510,0,0.000000,343,0.472452,708,0.975207,346222.531250,0.000280
586,50,716,957,43073,34597,8476,5379,42,29,13,10,43739,32,549.108948,1747.807861,8.861358,0.867211,6.102202,1.158958,4,0.005587,0,0.000000,337,0.470670,699,0.976257,346301.500000,0.005995
587,20,714,957,43105,34620,8485,5384,32,23,9,5,43769,30,550.859497,1752.683960,8.848727,0.890358,6.126671,1.168256,5,0.007003,0,0.000000,336,0.470588,697,0.976190,346247.531250,0.002776
587,49,726,957,43138,34646,8492,5388,33,26,7,4,43814,45,538.720520,1741.572632,8.851582,0.890294,6.139773,1.156646,5,0.006887,0,0.000000,337,0.464187,707,0.973829,346248.406250,0.000259
588,18,743,957,43168,34667,8501,5394,30,21,9,6,43861,47,530.853821,1725.498169,8.861382,0.884686,6.150239,1.153342,5,0.006729,0,0.000000,337,0.453567,725,0.975774,346216.375000,0.000097
588,47,764,957,43182,34676,8506,5397,14,9,5,3,43896,35,535.840210,1705.000854,8.864693,0.886752,6.175642,1.156757,5,0.006545,0,0.000000,339,0.443717,745,0.975131,346332.250000,0.000017
589,17,761,957,43216,34700,8516,5404,34,24,10,7,43927,31,538.445190,1709.806763,8.862189,0.875240,6.171714,1.171250,5,0.006570,0,0.000000,337,0.442838,742,0.975033,346210.968750,0.000832
589,47,769,957,43240,34718,8522,5408,24,18,6,4,43959,32,541.421753,1703.089111,8.860673,0.885130,6.175259,1.170817,6,0.007802,0,0.000000,341,0.443433,752,0.977893,346167.218750,0.010052
590,18,771,957,43274,34744,8530,5414,34,26,8,6,43995,36,539.388367,1702.937012,8.859017,0.900142,6.164794,1.167905,6,0.007782,0,0.000000,338,0.438392,752,0.975357,346209.312500,0.000524
590,48,770,957,43303,34766,8537,5417,29,22,7,3,44023,28,542.221008,1705.475342,8.850080,0.899359,6.172145,1.168342,6,0.007792,0,0.000000,334,0.433766,751,0.975325,346221.062500,0.000000
591,19,774,957,43328,34784,8544,5420,25,18,7,3,44052,29,547.898071,1703.223022,8.855613,0.893912,6.164613,1.158104,6,0.007752,0,0.000000,332,0.428941,755,0.975452,346143.687500,0.005670
591,49,773,957,43367,34819,8548,5422,39,35,4,2,44090,38,538.745667,1706.468140,8.845343,0.909519,6.166875,1.150357,5,0.006468,0,0.000000,328,0.424321,753,0.974127,346240.812500,0.000021
592,22,792,957,43382,34829,8553,5424,15,10,5,2,44124,34,543.066772,1688.673584,8.835942,0.933687,6.174478,1.150797,5,0.006313,0,0.000000,334,0.421717,772,0.974747,346231.468750,0.000015
592,53,808,957,43408,34846,8562,5431,26,17,9,7,44166,42,540.160339,1674.867310,8.827806,0.949413,6.187132,1.160020,5,0.006188,0,0.000000,336,0.415842,787,0.974010,346478.562500,0.000387
593,24,813,957,43452,34880,8572,5438,44,34,10,7,44215,49,542.541931,1672.379028,8.833786,0.925741,6.170966,1.160941,5,0.006150,0,0.000000,338,0.415744,791,0.972940,346457.218750,0.000415
593,55,827,957,43476,34899,8577,5442,24,19,5,4,44253,38,545.138123,1661.265991,8.823887,0.928792,6.190537,1.159403,5,0.006046,0,0.000000,347,0.419589,803,0.970979,346470.531250,0.000007
594,25,832,957,43510,34922,8588,5450,34,23,11,8,44292,39,544.795959,1658.644043,8.815890,0.936342,6.203969,1.143317,5,0.006010,0,0.000000,339,0.407452,807,0.969952,346487.125000,0.029130
594,55,845,957,43531,34934,8597,5457,21,12,9,7,44326,34,553.513550,1648.404053,8.820711,0.937137,6.227716,1.128509,5,0.005917,0,0.000000,340,0.402367,820,0.970414,346624.500000,0.000005
595,24,840,957,43571,34959,8612,5467,40,25,15,10,44361,35,558.734985,1654.655273,8.829207,0.923187,6.234645,1.122832,5,0.005952,0,0.000000,331,0.394048,817,0.972619,346500.375000,0.001525
595,54,849,957,43609,34982,8627,5477,38,23,15,10,44408,47,556.007385,1648.907715,8.833805,0.924225,6.237092,1.119323,6,0.007067,1,0.001178,340,0.400471,822,0.968198,346465.812500,0.001676
596,23,849,957,43646,35004,8642,5489,37,22,15,12,44445,37,560.810791,1650.807861,8.830828,0.926308,6.239565,1.113645,8,0.009423,1,0.001178,342,0.402827,823,0.969376,346524.468750,0.001779
596,52,846,957,43678,35029,8649,5495,32,25,7,6,44474,29,564.959167,1654.969727,8.835149,0.916215,6.230414,1.123423,9,0.010638,1,0.001182,338,0.399527,816,0.964539,346431.218750,0.000033
597,22,845,957,43714,35057,8657,5499,36,28,8,4,44509,35,566.075378,1658.275513,8.832616,0.920766,6.245120,1.126632,10,0.011834,1,0.001183,341,0.403550,814,0.963314,346396.062500,0.000000
597,51,843,957,43750,35083,8667,5508,36,26,10,9,44543,34,572.196716,1662.908203,8.835344,0.916586,6.235891,1.119257,11,0.013049,1,0.001186,347,0.411625,810,0.960854,346412.250000,0.007928
598,21,830,957,43789,35105,8684,5520,39,22,17,12,44569,26,584.404541,1677.520874,8.809299,0.936224,6.250347,1.121978,12,0.014458,1,0.001205,347,0.418072,799,0.962651,346473.468750,0.000000
598,51,820,957,43836,35137,8699,5530,47,32,15,10,44606,37,587.043213,1690.280640,8.809839,0.928735,6.267864,1.119568,14,0.017073,2,0.002439,351,0.428049,791,0.964634,346388.968750,0.459234
599,21,821,957,43872,35161,8711,5537,36,24,12,7,44643,37,587.213562,1692.095581,8.828609,0.901827,6.268715,1.111218,14,0.017052,2,0.002436,351,0.427527,792,0.964677,347023.406250,1.753223
599,52,807,957,43916,35191,8725,5547,44,30,14,10,44673,30,590.303711,1708.256958,8.831256,0.892075,6.282719,1.109820,15,0.018587,2,0.002478,349,0.432466,783,0.970260,346386.156250,17.309814
600,22,805,957,43955,35223,8732,5553,39,32,7,6,44710,37,584.883484,1712.654541,8.830840,0.888805,6.301468,1.105672,15,0.018634,2,0.002484,351,0.436025,781,0.970186,346458.906250,13.609942
600,53,791,957,44001,35263,8738,5558,46,40,6,5,44742,32,581.706726,1729.586914,8.840368,0.892266,6.298516,1.107111,15,0.018963,2,0.002528,344,0.434893,766,0.968394,346408.843750,0.746227
601,24,805,957,44026,35282,8744,5561,25,19,6,3,44781,39,579.151062,1718.200928,8.822790,0.911462,6.298333,1.104544,15,0.018634,2,0.002484,348,0.432298,780,0.968944,346398.218750,0.807211
601,55,794,957,44076,35316,8760,5568,50,34,16,7,44820,39,575.520264,1732.314697,8.828666,0.918288,6.299407,1.110644,15,0.018892,2,0.002519,346,0.435768,772,0.972292,346612.343750,4.762936
602,26,783,957,44121,35349,8772,5578,45,33,12,10,44854,34,578.824768,1747.046509,8.849033,0.914676,6.279724,1.104883,15,0.019157,2,0.002554,342,0.436782,762,0.973180,346771.687500,0.434392
602,57,786,957,44146,35367,8779,5582,25,18,7,4,44882,28,582.754761,1745.288818,8.841265,0.925959,6.283330,1.088361,15,0.019084,2,0.002545,346,0.440204,765,0.973282,346765.437500,0.577592
603,28,785,957,44181,35393,8788,5588,35,26,9,6,44916,34,582.526184,1749.291870,8.841030,0.928252,6.300753,1.096390,16,0.020382,2,0.002548,346,0.440764,764,0.973248,346932.437500,1.005593
603,59,807,957,44196,35404,8792,5592,15,11,4,4,44953,37,583.084473,1728.849976,8.833440,0.920368,6.313672,1.098558,18,0.022305,2,0.002478,362,0.448575,785,0.972739,346378.312500,1.781864
604,29,816,957,44224,35427,8797,5595,28,23,5,3,44990,37,581.681885,1722.765991,8.840045,0.910613,6.322324,1.092919,18,0.022059,2,0.002451,365,0.447304,793,0.971814,346365.187500,0.641615
604,59,816,957,44259,35455,8804,5600,35,28,7,5,45025,35,579.290833,1725.330811,8.859112,0.894772,6.318413,1.073458,17,0.020833,3,0.003676,364,0.446078,796,0.975490,346738.375000,20.250475
605,29,813,957,44302,35489,8813,5607,43,34,9,7,45065,40,573.682373,1730.800049,8.876764,0.877442,6.329034,1.082130,16,0.019680,3,0.003690,356,0.437884,792,0.974170,347844.750000,0.465574
605,59,824,957,44336,35522,8814,5608,34,33,1,1,45110,45,561.791077,1722.734253,8.890320,0.865820,6.316521,1.067523,17,0.020631,3,0.003641,364,0.441748,804,0.975728,346972.406250,0.253435
606,28,836,957,44367,35548,8819,5613,31,26,5,5,45153,43,552.695618,1712.815918,8.883411,0.879373,6.331696,1.073385,18,0.021531,3,0.003589,369,0.441388,814,0.973684,346926.156250,20.637508
606,58,821,957,44416,35590,8826,5619,49,42,7,6,45187,34,544.111145,1728.630981,8.878021,0.883861,6.332671,1.072176,18,0.021924,3,0.003654,362,0.440926,800,0.974421,346725.500000,17.097198
607,28,822,957,44453,35618,8835,5624,37,28,9,5,45225,38,541.165955,1729.420288,8.870320,0.890213,6.327521,1.071730,18,0.021898,3,0.003650,360,0.437956,800,0.973236,346533.437500,12.544424
607,58,813,957,44498,35654,8844,5630,45,36,9,6,45261,36,536.074097,1740.283936,8.895802,0.852145,6.334497,1.055733,17,0.020910,3,0.003690,353,0.434194,790,0.971710,348765.843750,7.638259
608,29,817,957,44528,35677,8851,5634,30,23,7,4,45295,34,544.106812,1737.176636,8.910746,0.829067,6.314160,1.050733,18,0.022032,3,0.003672,357,0.436965,796,0.974296,347138.031250,20.568266
608,59,816,957,44565,35704,8861,5639,37,27,10,5,45331,36,543.073181,1740.209229,8.910152,0.826460,6.311860,1.050623,18,0.022059,3,0.003676,358,0.438726,794,0.973039,346744.156250,0.738715
609,29,814,957,44604,35735,8869,5646,39,31,8,7,45368,37,545.114685,1744.511719,8.903399,0.823442,6.321355,1.056088,19,0.023342,3,0.003686,365,0.448403,793,0.974202,347415.250000,9.595728
609,59,789,957,44668,35771,8897,5671,64,36,28,25,45407,39,554.521729,1773.328735,8.924282,0.817359,6.298470,1.080290,18,0.022814,3,0.003802,353,0.447402,767,0.972117,346924.406250,12.250770
610,31,770,957,44713,35799,8914,5683,45,28,17,12,45433,26,564.964050,1795.071533,8.922701,0.812331,6.296558,1.073701,18,0.023377,4,0.005195,347,0.450649,749,0.972727,346542.437500,22.594513
611,3,741,957,44773,35842,8931,5695,60,43,17,12,45464,31,573.457703,1831.391357,8.916211,0.814562,6.293644,1.089421,18,0.024291,4,0.005398,341,0.460189,720,0.971660,347515.718750,19.143204
611,33,730,957,44821,35878,8943,5704,48,36,12,9,45501,37,575.386414,1847.521118,8.923941,0.799928,6.269895,1.085896,18,0.024658,4,0.005479,337,0.461644,709,0.971233,347348.562500,20.793131
612,3,716,957,44869,35914,8955,5713,48,36,12,9,45535,34,580.869263,1867.723633,8.917945,0.794669,6.274852,1.068122,18,0.025140,4,0.005587,330,0.460894,695,0.970670,347175.406250,7.350906
612,32,706,957,44914,35942,8972,5726,45,28,17,13,45570,35,583.073242,1883.326050,8.916307,0.803275,6.260776,1.076105,19,0.026912,4,0.005666,334,0.473088,687,0.973088,346410.812500,0.300859
613,0,702,957,44948,35966,8982,5733,34,24,10,7,45600,30,590.901123,1891.147827,8.925250,0.796662,6.257239,1.072342,20,0.028490,5,0.007123,335,0.477208,684,0.974359,347250.656250,5.921413
613,29,695,957,44991,35996,8995,5740,43,30,13,7,45636,36,590.813171,1903.899048,8.941512,0.798530,6.251150,1.042882,19,0.027338,5,0.007194,325,0.467626,678,0.975540,346584.812500,16.592037
613,58,695,957,45022,36018,9004,5747,31,22,9,7,45667,31,595.541016,1906.983887,8.937760,0.794800,6.252070,1.048786,18,0.025899,5,0.007194,326,0.469065,680,0.978417,347247.031250,9.413027
614,27,697,957,45053,36042,9011,5752,31,24,7,5,45700,33,594.924622,1907.499634,8.937368,0.794780,6.246037,1.051924,19,0.027260,6,0.008608,332,0.476327,682,0.978479,346807.781250,13.841936
614,56,695,957,45088,36070,9018,5756,35,28,7,4,45733,33,594.036804,1913.357422,8.939651,0.796710,6.230219,1.051289,19,0.027338,7,0.010072,329,0.473381,680,0.978417,346078.343750,3.894011
615,25,692,957,45127,36100,9027,5760,39,30,9,4,45769,36,588.755127,1920.944336,8.940189,0.793878,6.227869,1.050693,19,0.027457,7,0.010116,332,0.479769,678,0.979769,346691.781250,1.245436
615,54,693,957,45160,36124,9036,5766,33,24,9,6,45803,34,586.804810,1922.929688,8.954446,0.794546,6.214467,1.049285,19,0.027417,8,0.011544,327,0.471861,680,0.981241,346879.406250,0.746862
616,23,710,957,45184,36144,9040,5768,24,20,4,2,45844,41,579.784790,1903.993408,8.947956,0.804116,6.207339,1.040740,20,0.028169,8,0.011268,334,0.470423,697,0.981690,346639.062500,17.408226
616,53,724,957,45204,36161,9043,5769,20,17,3,1,45878,34,577.988342,1889.132568,8.943386,0.809989,6.212827,1.039395,22,0.030387,8,0.011050,339,0.468232,711,0.982044,346652.468750,22.742966
617,24,720,957,45234,36184,9050,5775,30,23,7,6,45904,26,582.862122,1896.211060,8.950425,0.828590,6.197289,1.038364,22,0.030556,9,0.012500,338,0.469444,708,0.983333,346765.500000,4.244754
617,56,734,957,45260,36207,9053,5778,26,23,3,3,45944,40,573.299622,1881.370728,8.968184,0.818783,6.189703,1.044590,21,0.028610,10,0.013624,345,0.470027,724,0.986376,346643.375000,0.424554
618,28,745,957,45290,36234,9056,5781,30,27,3,3,45985,41,564.846375,1870.476196,8.955744,0.822724,6.192239,1.039001,19,0.025503,10,0.013423,354,0.475168,735,0.986577,347564.968750,6.788508
618,59,768,957,45311,36251,9060,5783,21,17,4,2,46029,44,554.896362,1845.955811,8.965112,0.808781,6.200998,1.039582,20,0.026042,10,0.013021,360,0.468750,757,0.985677,346994.531250,42.636578
619,30,781,957,45340,36271,9069,5791,29,20,9,8,46071,42,552.263550,1833.167847,8.976742,0.781575,6.207947,1.041045,20,0.025608,10,0.012804,367,0.469910,771,0.987196,347481.375000,3.346330
620,0,792,957,45369,36295,9074,5793,29,24,5,2,46111,40,549.377380,1823.247681,8.980817,0.770090,6.186332,1.038535,22,0.027778,10,0.012626,375,0.473485,782,0.987374,346940.375000,18.114725
620,29,788,957,45406,36330,9076,5795,37,35,2,2,46144,33,543.925720,1829.417725,8.979184,0.777545,6.173149,1.036322,21,0.026650,11,0.013959,376,0.477157,779,0.988579,348038.468750,27.572094
620,59,790,957,45442,36361,9081,5797,36,31,5,2,46182,38,538.407227,1828.677490,8.996332,0.768663,6.163885,1.019923,21,0.026582,11,0.013924,375,0.474684,779,0.986076,348772.500000,9.628454
621,28,786,957,45479,36394,9085,5799,37,33,4,2,46215,33,536.215637,1834.556030,9.004392,0.765669,6.167677,1.017945,20,0.025445,13,0.016539,368,0.468193,775,0.986005,347099.562500,30.910965
621,58,771,957,45515,36426,9089,5803,36,32,4,4,46236,21,545.779419,1852.747925,9.005202,0.749078,6.167353,1.021700,19,0.024643,13,0.016861,366,0.474708,760,0.985733,347949.062500,3.532020
622,28,762,957,45549,36458,9091,5804,34,32,2,1,46261,25,549.507080,1864.665405,9.009417,0.750857,6.169800,1.024693,19,0.024934,13,0.017060,367,0.481627,751,0.985564,348362.031250,46.420372
622,58,753,957,45586,36493,9093,5804,37,35,2,0,46289,28,553.499207,1877.796997,9.010518,0.760653,6.158845,0.992409,20,0.026560,14,0.018592,361,0.479416,742,0.985392,347665.156250,32.190430
623,29,732,957,45636,36543,9093,5804,50,50,0,0,46318,29,549.219421,1905.699707,9.010726,0.767120,6.166693,1.000530,18,0.024590,15,0.020492,351,0.479508,721,0.984973,347354.843750,9.085479
624,0,724,957,45678,36583,9095,5806,42,40,2,2,46352,34,554.102478,1918.583984,9.004632,0.770533,6.180537,1.024617,16,0.022099,15,0.020718,351,0.484807,712,0.983425,347730.625000,2.540068
624,31,716,957,45711,36614,9097,5807,33,31,2,1,46377,25,565.637207,1931.265015,9.016088,0.764660,6.200117,1.021180,14,0.019553,15,0.020950,341,0.476257,705,0.984637,347424.281250,28.536427
625,2,713,957,45753,36655,9098,5807,42,41,1,0,46416,39,557.167053,1937.879272,9.017487,0.756918,6.215125,1.000664,14,0.019635,15,0.021038,334,0.468443,702,0.984572,346976.437500,33.614716
